
0.1	0.1	5000	8933	8829	0.00676263252651	0.473352803007	0.53303694619
0.1	0.1	1000	8933	8829	-0.00335135135135	0.873912483255	0.223990208078
0.1	0.1	500	8933	8829	-0.00426452905812	0.886655349538	0.172332942556
0.1	0.1	100	8933	8829	-0.0965656565657	0.154579736926	0.0810810810811
0.1	0.1	50	8933	8829	-0.137959183673	0.157461483453	0.0752688172043
0.1	0.2	5000	8819	8715	0.0366607721544	0.000101448355873	0.54012012937
0.1	0.2	1000	8819	8715	0.050026026026	0.0178460557246	0.230012300123
0.1	0.2	500	8819	8715	0.0417314629259	0.163066316252	0.17508813161
0.1	0.2	100	8819	8715	0.0359595959596	0.596039289211	0.0810810810811
0.1	0.2	50	8819	8715	0.0481632653061	0.621640552909	0.0752688172043
0.1	0.3	5000	8607	8503	0.00524200840168	0.578344575924	0.547508511297
0.1	0.3	1000	8607	8503	0.000712712712713	0.97307820974	0.233806292412
0.1	0.3	500	8607	8503	-0.0154388777555	0.605834064457	0.173708920188
0.1	0.3	100	8607	8503	0.0375757575758	0.579626952915	0.0810810810811
0.1	0.3	50	8607	8503	0.0302040816327	0.756941418137	0.0752688172043
0.1	0.4	5000	8333	8229	-0.00478447689538	0.611949362979	0.558846453624
0.1	0.4	1000	8333	8229	-0.0211411411411	0.316797670019	0.233806292412
0.1	0.4	500	8333	8229	-0.0523927855711	0.0799154717445	0.17508813161
0.1	0.4	100	8333	8229	-0.00323232323232	0.961995288752	0.0810810810811
0.1	0.4	50	8333	8229	0.0465306122449	0.63350676759	0.0526315789474
0.1	0.5	5000	7984	7883	0.0242186037207	0.0102324934447	0.575051189164
0.1	0.5	1000	7984	7883	-0.00681081081081	0.747073432254	0.244555071562
0.1	0.5	500	7984	7883	-0.00222845691383	0.940625307482	0.173708920188
0.1	0.5	100	7984	7883	0.0343434343434	0.612660213134	0.0810810810811
0.1	0.5	50	7984	7883	0.0677551020408	0.487504639438	0.0526315789474
0.1	0.6	5000	7540	7438	0.0122058011602	0.19560749722	0.595150741745
0.1	0.6	1000	7540	7438	0.0083043043043	0.694157362099	0.263423878711
0.1	0.6	500	7540	7438	0.000945891783567	0.974778688867	0.179245283019
0.1	0.6	100	7540	7438	-0.0169696969697	0.802462222651	0.0810810810811
0.1	0.6	50	7540	7438	0.0808163265306	0.407602036061	0.0526315789474
0.1	0.7	5000	7133	7034	-0.00381564312863	0.685794748907	0.628664495114
0.1	0.7	1000	7133	7034	0.0163603603604	0.438526323324	0.273074474857
0.1	0.7	500	7133	7034	0.0369378757515	0.216975034253	0.176470588235
0.1	0.7	100	7133	7034	0.0238383838384	0.725274951744	0.0695187165775
0.1	0.7	50	7133	7034	-0.0514285714286	0.598203292991	0.0309278350515
0.1	0.8	5000	6683	6585	-0.0207475095019	0.0278185555814	0.671402306535
0.1	0.8	1000	6683	6585	0.00106506506507	0.959777974644	0.291155584248
0.1	0.8	500	6683	6585	-0.018869739479	0.528235214969	0.180637544274
0.1	0.8	100	6683	6585	-0.0480808080808	0.478453701636	0.063829787234
0.1	0.8	50	6683	6585	0.0171428571429	0.860559483976	0.0416666666667
0.1	0.9	5000	5967	5872	0.012024324865	0.202335443031	0.758087201125
