
0.1	0.1	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	0.1	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	0.1	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	0.1	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	0.1	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.1	0.2	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	0.2	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	0.2	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	0.2	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	0.2	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.1	0.3	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	0.3	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	0.3	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	0.3	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	0.3	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.1	0.4	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	0.4	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	0.4	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	0.4	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	0.4	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.1	0.5	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	0.5	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	0.5	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	0.5	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	0.5	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.1	0.6	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	0.6	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	0.6	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	0.6	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	0.6	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.1	0.7	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	0.7	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	0.7	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	0.7	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	0.7	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.1	0.8	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	0.8	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	0.8	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	0.8	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	0.8	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.1	0.9	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	0.9	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	0.9	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	0.9	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	0.9	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.1	1.0	5000	10000	10000	0.00823812762553	0.38240170033	0.192179303767
0.1	1.0	1000	10000	10000	-0.0169129129129	0.423219520699	0.136363636364
0.1	1.0	500	10000	10000	0.00113827655311	0.969651196129	0.0952902519168
0.1	1.0	100	10000	10000	-0.0913131313131	0.178267446466	0.0695187165775
0.1	1.0	50	10000	10000	-0.182040816327	0.0621305073603	0.0416666666667
0.2	0.1	5000	10000	10000	-0.0144387277455	0.125788555575	0.200192030725
0.2	0.1	1000	10000	10000	0.0199079079079	0.345852235021	0.137009664582
0.2	0.1	500	10000	10000	0.0253627254509	0.396591771875	0.106194690265
0.2	0.1	100	10000	10000	-0.0759595959596	0.262810984164	0.063829787234
0.2	0.1	50	10000	10000	0.0220408163265	0.821317189868	0.0204081632653
0.2	0.2	5000	10000	10000	-0.0144387277455	0.125788555575	0.200192030725
0.2	0.2	1000	10000	10000	0.0199079079079	0.345852235021	0.137009664582
0.2	0.2	500	10000	10000	0.0253627254509	0.396591771875	0.106194690265
0.2	0.2	100	10000	10000	-0.0759595959596	0.262810984164	0.063829787234
0.2	0.2	50	10000	10000	0.0220408163265	0.821317189868	0.0204081632653
