
0.1	0.1	5000	10000	10000	-0.00129657931586	0.890655444759	0.425719988594
0.1	0.1	1000	10000	10000	-0.0257857857858	0.222089737528	0.168224299065
0.1	0.1	500	10000	10000	-0.0422925851703	0.157483028853	0.11234705228
0.1	0.1	100	10000	10000	-0.0682828282828	0.31412537712	0.0695187165775
0.1	0.1	50	10000	10000	-0.195102040816	0.045586615465	0.0416666666667
0.1	0.2	5000	10000	10000	-0.00129657931586	0.890655444759	0.425719988594
0.1	0.2	1000	10000	10000	-0.0257857857858	0.222089737528	0.168224299065
0.1	0.2	500	10000	10000	-0.0422925851703	0.157483028853	0.11234705228
0.1	0.2	100	10000	10000	-0.0682828282828	0.31412537712	0.0695187165775
0.1	0.2	50	10000	10000	-0.195102040816	0.045586615465	0.0416666666667
0.1	0.3	5000	10000	10000	-0.00129657931586	0.890655444759	0.425719988594
0.1	0.3	1000	10000	10000	-0.0257857857858	0.222089737528	0.168224299065
0.1	0.3	500	10000	10000	-0.0422925851703	0.157483028853	0.11234705228
0.1	0.3	100	10000	10000	-0.0682828282828	0.31412537712	0.0695187165775
0.1	0.3	50	10000	10000	-0.195102040816	0.045586615465	0.0416666666667
0.1	0.4	5000	10000	10000	-0.00129657931586	0.890655444759	0.425719988594
0.1	0.4	1000	10000	10000	-0.0257857857858	0.222089737528	0.168224299065
0.1	0.4	500	10000	10000	-0.0422925851703	0.157483028853	0.11234705228
0.1	0.4	100	10000	10000	-0.0682828282828	0.31412537712	0.0695187165775
0.1	0.4	50	10000	10000	-0.195102040816	0.045586615465	0.0416666666667
0.1	0.5	5000	10000	10000	-0.00129657931586	0.890655444759	0.425719988594
0.1	0.5	1000	10000	10000	-0.0257857857858	0.222089737528	0.168224299065
0.1	0.5	500	10000	10000	-0.0422925851703	0.157483028853	0.11234705228
0.1	0.5	100	10000	10000	-0.0682828282828	0.31412537712	0.0695187165775
0.1	0.5	50	10000	10000	-0.195102040816	0.045586615465	0.0416666666667
0.1	0.6	5000	10000	10000	-0.00129657931586	0.890655444759	0.425719988594
0.1	0.6	1000	10000	10000	-0.0257857857858	0.222089737528	0.168224299065
0.1	0.6	500	10000	10000	-0.0422925851703	0.157483028853	0.11234705228
0.1	0.6	100	10000	10000	-0.0682828282828	0.31412537712	0.0695187165775
0.1	0.6	50	10000	10000	-0.195102040816	0.045586615465	0.0416666666667
0.1	0.7	5000	10000	10000	-0.00129657931586	0.890655444759	0.425719988594
0.1	0.7	1000	10000	10000	-0.0257857857858	0.222089737528	0.168224299065
0.1	0.7	500	10000	10000	-0.0422925851703	0.157483028853	0.11234705228
0.1	0.7	100	10000	10000	-0.0682828282828	0.31412537712	0.0695187165775
0.1	0.7	50	10000	10000	-0.195102040816	0.045586615465	0.0416666666667
0.1	0.8	5000	10000	10000	-0.00129657931586	0.890655444759	0.425719988594
0.1	0.8	1000	10000	10000	-0.0257857857858	0.222089737528	0.168224299065
0.1	0.8	500	10000	10000	-0.0422925851703	0.157483028853	0.11234705228
